yil,brend,model,viloyat,dvigatel_turi,sotilgan_soni,ortacha_narx_usd,umumiy_tushum_usd
2022,Haval,M6,Toshkent shahri,Benzin,15,18826.00,282390.00
2022,Haval,H6,Toshkent shahri,Benzin (Turbo),6,28418.00,170508.00
2022,Kia,Sonet,Toshkent shahri,Benzin,29,17327.00,502483.00
2022,Kia,K5,Toshkent shahri,Benzin,12,32599.00,391188.00
2022,Kia,Sportage,Toshkent shahri,Benzin,8,33824.00,270592.00
2022,Geely,Monjaro,Toshkent shahri,Benzin (Turbo),6,34867.00,209202.00
2022,Jetour,Dashing,Toshkent shahri,Benzin (Turbo),8,26193.00,209544.00
2022,Chevrolet,Cobalt,Toshkent viloyati,Benzin,178,11410.00,2030980.00
2022,Chevrolet,Damas,Toshkent viloyati,Benzin,166,8527.00,1415482.00
2022,Chevrolet,Labo,Toshkent viloyati,Benzin,94,8063.00,757922.00
2022,Chevrolet,Lacetti/Gentra,Toshkent viloyati,Benzin,154,13168.00,2027872.00
2022,Chevrolet,Tracker-2,Toshkent viloyati,Benzin (Turbo),41,20167.00,826847.00
2022,Chevrolet,Onix,Toshkent viloyati,Benzin (Turbo),59,16256.00,959104.00
2022,Chevrolet,Malibu-2,Toshkent viloyati,Benzin (Turbo),6,34114.00,204684.00
2022,BYD,Song Plus DM-i,Toshkent viloyati,Gibrid (PHEV),15,30590.00,458850.00
2022,BYD,Chazor (Destroyer 05),Toshkent viloyati,Gibrid (PHEV),10,23323.00,233230.00
2022,BYD,Song Plus EV,Toshkent viloyati,Elektromobil (EV),1,34215.00,34215.00
2022,BYD,Han,Toshkent viloyati,Elektromobil (EV),1,48645.00,48645.00
2022,Chery,Tiggo 7 Pro,Toshkent viloyati,Benzin (Turbo),6,25417.00,152502.00
2022,Chery,Arrizo 6 Pro,Toshkent viloyati,Benzin (Turbo),4,19861.00,79444.00
2022,Chery,Tiggo 8 Pro,Toshkent viloyati,Benzin (Turbo),2,31993.00,63986.00
2022,Haval,Jolion,Toshkent viloyati,Benzin (Turbo),7,22472.00,157304.00
2022,Haval,M6,Toshkent viloyati,Benzin,7,18899.00,132293.00
2022,Haval,H6,Toshkent viloyati,Benzin (Turbo),2,28319.00,56638.00
2022,Kia,Sonet,Toshkent viloyati,Benzin,12,17412.00,208944.00
2022,Kia,K5,Toshkent viloyati,Benzin,7,32441.00,227087.00
2022,Kia,Sportage,Toshkent viloyati,Benzin,4,34119.00,136476.00
2022,Geely,Monjaro,Toshkent viloyati,Benzin (Turbo),2,35155.00,70310.00
2022,Jetour,Dashing,Toshkent viloyati,Benzin (Turbo),1,26132.00,26132.00
2022,Chevrolet,Cobalt,Samarqand,Benzin,199,11477.00,2283923.00
2022,Chevrolet,Damas,Samarqand,Benzin,135,8309.00,1121715.00
2022,Chevrolet,Labo,Samarqand,Benzin,83,8185.00,679355.00
2022,Chevrolet,Lacetti/Gentra,Samarqand,Benzin,195,12812.00,2498340.00
2022,Chevrolet,Tracker-2,Samarqand,Benzin (Turbo),42,19968.00,838656.00
2022,Chevrolet,Onix,Samarqand,Benzin (Turbo),51,16303.00,831453.00
2022,Chevrolet,Malibu-2,Samarqand,Benzin (Turbo),7,33837.00,236859.00
2022,BYD,Song Plus DM-i,Samarqand,Gibrid (PHEV),19,30268.00,575092.00
2022,BYD,Chazor (Destroyer 05),Samarqand,Gibrid (PHEV),13,23017.00,299221.00
2022,BYD,Song Plus EV,Samarqand,Elektromobil (EV),1,33935.00,33935.00
2022,BYD,Han,Samarqand,Elektromobil (EV),1,48458.00,48458.00
2022,Chery,Tiggo 7 Pro,Samarqand,Benzin (Turbo),5,25436.00,127180.00
2022,Chery,Arrizo 6 Pro,Samarqand,Benzin (Turbo),4,19800.00,79200.00
2022,Chery,Tiggo 8 Pro,Samarqand,Benzin (Turbo),1,32095.00,32095.00
2022,Haval,Jolion,Samarqand,Benzin (Turbo),5,22528.00,112640.00
2022,Haval,M6,Samarqand,Benzin,6,18869.00,113214.00
2022,Haval,H6,Samarqand,Benzin (Turbo),3,28464.00,85392.00
2022,Kia,Sonet,Samarqand,Benzin,11,17304.00,190344.00
2022,Kia,K5,Samarqand,Benzin,5,32361.00,161805.00
2022,Kia,Sportage,Samarqand,Benzin,2,33931.00,67862.00
2022,Geely,Monjaro,Samarqand,Benzin (Turbo),3,35095.00,105285.00
2022,Jetour,Dashing,Samarqand,Benzin (Turbo),1,26127.00,26127.00
2022,Chevrolet,Cobalt,Farg‘ona,Benzin,122,11478.00,1400316.00
2022,Chevrolet,Damas,Farg‘ona,Benzin,245,8424.00,2063880.00
2022,Chevrolet,Labo,Farg‘ona,Benzin,154,7942.00,1223068.00
2022,Chevrolet,Lacetti/Gentra,Farg‘ona,Benzin,109,12952.00,1411768.00
2022,Chevrolet,Tracker-2,Farg‘ona,Benzin (Turbo),36,19753.00,711108.00
2022,Chevrolet,Onix,Farg‘ona,Benzin (Turbo),39,16013.00,624507.00
2022,Chevrolet,Malibu-2,Farg‘ona,Benzin (Turbo),4,33814.00,135256.00
2022,BYD,Song Plus DM-i,Farg‘ona,Gibrid (PHEV),13,30472.00,396136.00
2022,BYD,Chazor (Destroyer 05),Farg‘ona,Gibrid (PHEV),9,22930.00,206370.00
2022,BYD,Song Plus EV,Farg‘ona,Elektromobil (EV),2,34119.00,68238.00
2022,BYD,Han,Farg‘ona,Elektromobil (EV),1,48288.00,48288.00
2022,Chery,Tiggo 7 Pro,Farg‘ona,Benzin (Turbo),6,25553.00,153318.00
2022,Chery,Arrizo 6 Pro,Farg‘ona,Benzin (Turbo),4,19804.00,79216.00
2022,Chery,Tiggo 8 Pro,Farg‘ona,Benzin (Turbo),1,31922.00,31922.00
2022,Haval,Jolion,Farg‘ona,Benzin (Turbo),4,22696.00,90784.00
2022,Haval,M6,Farg‘ona,Benzin,5,18758.00,93790.00
2022,Haval,H6,Farg‘ona,Benzin (Turbo),1,28483.00,28483.00
2022,Kia,Sonet,Farg‘ona,Benzin,7,17314.00,121198.00
2022,Kia,K5,Farg‘ona,Benzin,3,32346.00,97038.00
2022,Kia,Sportage,Farg‘ona,Benzin,3,34123.00,102369.00
2022,Geely,Monjaro,Farg‘ona,Benzin (Turbo),2,34894.00,69788.00
2022,Jetour,Dashing,Farg‘ona,Benzin (Turbo),3,25914.00,77742.00
2022,Chevrolet,Cobalt,Andijon,Benzin,133,11598.00,1542534.00
2022,Chevrolet,Damas,Andijon,Benzin,273,8582.00,2342886.00
2022,Chevrolet,Labo,Andijon,Benzin,115,8129.00,934835.00
2022,Chevrolet,Lacetti/Gentra,Andijon,Benzin,99,13159.00,1302741.00
2022,Chevrolet,Tracker-2,Andijon,Benzin (Turbo),30,19995.00,599850.00
2022,Chevrolet,Onix,Andijon,Benzin (Turbo),44,16276.00,716144.00
2022,Chevrolet,Malibu-2,Andijon,Benzin (Turbo),6,33903.00,203418.00
2022,BYD,Song Plus DM-i,Andijon,Gibrid (PHEV),11,30059.00,330649.00
2022,BYD,Chazor (Destroyer 05),Andijon,Gibrid (PHEV),7,23382.00,163674.00
2022,BYD,Song Plus EV,Andijon,Elektromobil (EV),1,34159.00,34159.00
2022,BYD,Han,Andijon,Elektromobil (EV),1,48798.00,48798.00
2022,Chery,Tiggo 7 Pro,Andijon,Benzin (Turbo),5,25677.00,128385.00
2022,Chery,Arrizo 6 Pro,Andijon,Benzin (Turbo),3,19981.00,59943.00
2022,Chery,Tiggo 8 Pro,Andijon,Benzin (Turbo),1,32112.00,32112.00
2022,Haval,Jolion,Andijon,Benzin (Turbo),2,22670.00,45340.00
2022,Haval,M6,Andijon,Benzin,3,18998.00,56994.00
2022,Haval,H6,Andijon,Benzin (Turbo),1,28436.00,28436.00
2022,Kia,Sonet,Andijon,Benzin,8,17501.00,140008.00
2022,Kia,K5,Andijon,Benzin,2,32324.00,64648.00
2022,Kia,Sportage,Andijon,Benzin,1,33889.00,33889.00
2022,Geely,Monjaro,Andijon,Benzin (Turbo),1,35009.00,35009.00
2022,Jetour,Dashing,Andijon,Benzin (Turbo),2,26146.00,52292.00
2022,Chevrolet,Cobalt,Namangan,Benzin,99,11663.00,1154637.00
2022,Chevrolet,Damas,Namangan,Benzin,203,8550.00,1735650.00
2022,Chevrolet,Labo,Namangan,Benzin,108,7979.00,861732.00
2022,Chevrolet,Lacetti/Gentra,Namangan,Benzin,89,12997.00,1156733.00
2022,Chevrolet,Tracker-2,Namangan,Benzin (Turbo),29,19805.00,574345.00
2022,Chevrolet,Onix,Namangan,Benzin (Turbo),37,16443.00,608391.00
2022,Chevrolet,Malibu-2,Namangan,Benzin (Turbo),5,34160.00,170800.00
2022,BYD,Song Plus DM-i,Namangan,Gibrid (PHEV),9,30538.00,274842.00
2022,BYD,Chazor (Destroyer 05),Namangan,Gibrid (PHEV),8,22762.00,182096.00
2022,BYD,Song Plus EV,Namangan,Elektromobil (EV),1,34400.00,34400.00
2022,BYD,Han,Namangan,Elektromobil (EV),1,48735.00,48735.00
2022,Chery,Tiggo 7 Pro,Namangan,Benzin (Turbo),3,25440.00,76320.00
2022,Chery,Arrizo 6 Pro,Namangan,Benzin (Turbo),1,20010.00,20010.00
2022,Chery,Tiggo 8 Pro,Namangan,Benzin (Turbo),1,32117.00,32117.00
2022,Haval,Jolion,Namangan,Benzin (Turbo),3,22585.00,67755.00
2022,Haval,M6,Namangan,Benzin,3,18743.00,56229.00
2022,Haval,H6,Namangan,Benzin (Turbo),1,28377.00,28377.00
2022,Kia,Sonet,Namangan,Benzin,7,17670.00,123690.00
2022,Kia,K5,Namangan,Benzin,4,32412.00,129648.00
2022,Kia,Sportage,Namangan,Benzin,1,33913.00,33913.00
2022,Geely,Monjaro,Namangan,Benzin (Turbo),3,34931.00,104793.00
2022,Jetour,Dashing,Namangan,Benzin (Turbo),1,26184.00,26184.00
2022,Chevrolet,Cobalt,Buxoro,Benzin,120,11430.00,1371600.00
2022,Chevrolet,Damas,Buxoro,Benzin,79,8587.00,678373.00
2022,Chevrolet,Labo,Buxoro,Benzin,44,7961.00,350284.00
2022,Chevrolet,Lacetti/Gentra,Buxoro,Benzin,99,13179.00,1304721.00
2022,Chevrolet,Tracker-2,Buxoro,Benzin (Turbo),29,20092.00,582668.00
2022,Chevrolet,Onix,Buxoro,Benzin (Turbo),24,16302.00,391248.00
2022,Chevrolet,Malibu-2,Buxoro,Benzin (Turbo),4,33866.00,135464.00
2022,BYD,Song Plus DM-i,Buxoro,Gibrid (PHEV),10,29900.00,299000.00
2022,BYD,Chazor (Destroyer 05),Buxoro,Gibrid (PHEV),6,23117.00,138702.00
2022,BYD,Song Plus EV,Buxoro,Elektromobil (EV),1,33795.00,33795.00
2022,BYD,Han,Buxoro,Elektromobil (EV),1,48490.00,48490.00
2022,Chery,Tiggo 7 Pro,Buxoro,Benzin (Turbo),3,25699.00,77097.00
2022,Chery,Arrizo 6 Pro,Buxoro,Benzin (Turbo),4,20197.00,80788.00
2022,Chery,Tiggo 8 Pro,Buxoro,Benzin (Turbo),1,32022.00,32022.00
2022,Haval,Jolion,Buxoro,Benzin (Turbo),2,22629.00,45258.00
2022,Haval,M6,Buxoro,Benzin,3,18862.00,56586.00
2022,Haval,H6,Buxoro,Benzin (Turbo),2,28411.00,56822.00
2022,Kia,Sonet,Buxoro,Benzin,6,17680.00,106080.00
2022,Kia,K5,Buxoro,Benzin,3,32381.00,97143.00
2022,Kia,Sportage,Buxoro,Benzin,3,33801.00,101403.00
2022,Geely,Monjaro,Buxoro,Benzin (Turbo),1,34810.00,34810.00
2022,Jetour,Dashing,Buxoro,Benzin (Turbo),2,26033.00,52066.00
2022,Chevrolet,Cobalt,Qashqadaryo,Benzin,78,11418.00,890604.00
2022,Chevrolet,Damas,Qashqadaryo,Benzin,73,8695.00,634735.00
2022,Chevrolet,Labo,Qashqadaryo,Benzin,34,8055.00,273870.00
2022,Chevrolet,Lacetti/Gentra,Qashqadaryo,Benzin,70,13021.00,911470.00
2022,Chevrolet,Tracker-2,Qashqadaryo,Benzin (Turbo),24,20149.00,483576.00
2022,Chevrolet,Onix,Qashqadaryo,Benzin (Turbo),24,16480.00,395520.00
2022,Chevrolet,Malibu-2,Qashqadaryo,Benzin (Turbo),2,34001.00,68002.00
2022,BYD,Song Plus DM-i,Qashqadaryo,Gibrid (PHEV),7,30007.00,210049.00
2022,BYD,Chazor (Destroyer 05),Qashqadaryo,Gibrid (PHEV),5,22827.00,114135.00
2022,BYD,Song Plus EV,Qashqadaryo,Elektromobil (EV),1,34435.00,34435.00
2022,BYD,Han,Qashqadaryo,Elektromobil (EV),1,48525.00,48525.00
2022,Chery,Tiggo 7 Pro,Qashqadaryo,Benzin (Turbo),2,25308.00,50616.00
2022,Chery,Arrizo 6 Pro,Qashqadaryo,Benzin (Turbo),4,20158.00,80632.00
2022,Chery,Tiggo 8 Pro,Qashqadaryo,Benzin (Turbo),1,32000.00,32000.00
2022,Haval,Jolion,Qashqadaryo,Benzin (Turbo),2,22303.00,44606.00
2022,Haval,M6,Qashqadaryo,Benzin,2,18753.00,37506.00
2022,Haval,H6,Qashqadaryo,Benzin (Turbo),1,28514.00,28514.00
2022,Kia,Sonet,Qashqadaryo,Benzin,5,17592.00,87960.00
2022,Kia,K5,Qashqadaryo,Benzin,2,32333.00,64666.00
2022,Kia,Sportage,Qashqadaryo,Benzin,1,33816.00,33816.00
2022,Geely,Monjaro,Qashqadaryo,Benzin (Turbo),1,34875.00,34875.00
2022,Jetour,Dashing,Qashqadaryo,Benzin (Turbo),1,25886.00,25886.00
2022,Chevrolet,Cobalt,Xorazm,Benzin,60,11518.00,691080.00
2022,Chevrolet,Damas,Xorazm,Benzin,110,8467.00,931370.00
2022,Chevrolet,Labo,Xorazm,Benzin,66,8108.00,535128.00
2022,Chevrolet,Lacetti/Gentra,Xorazm,Benzin,46,13193.00,606878.00
2022,Chevrolet,Tracker-2,Xorazm,Benzin (Turbo),17,20125.00,342125.00
2022,Chevrolet,Onix,Xorazm,Benzin (Turbo),21,16532.00,347172.00
2022,Chevrolet,Malibu-2,Xorazm,Benzin (Turbo),2,34091.00,68182.00
2022,BYD,Song Plus DM-i,Xorazm,Gibrid (PHEV),5,30220.00,151100.00
2022,BYD,Chazor (Destroyer 05),Xorazm,Gibrid (PHEV),3,22995.00,68985.00
2022,BYD,Song Plus EV,Xorazm,Elektromobil (EV),1,33710.00,33710.00
2022,BYD,Han,Xorazm,Elektromobil (EV),1,48743.00,48743.00
2022,Chery,Tiggo 7 Pro,Xorazm,Benzin (Turbo),1,25526.00,25526.00
2022,Chery,Arrizo 6 Pro,Xorazm,Benzin (Turbo),1,19951.00,19951.00
2022,Chery,Tiggo 8 Pro,Xorazm,Benzin (Turbo),1,32045.00,32045.00
2022,Haval,Jolion,Xorazm,Benzin (Turbo),2,22549.00,45098.00
2022,Haval,M6,Xorazm,Benzin,1,18635.00,18635.00
2022,Haval,H6,Xorazm,Benzin (Turbo),1,28543.00,28543.00
2022,Kia,Sonet,Xorazm,Benzin,4,17636.00,70544.00
2022,Kia,K5,Xorazm,Benzin,4,32500.00,130000.00
2022,Kia,Sportage,Xorazm,Benzin,1,33953.00,33953.00
2022,Geely,Monjaro,Xorazm,Benzin (Turbo),1,35095.00,35095.00
2022,Jetour,Dashing,Xorazm,Benzin (Turbo),1,25816.00,25816.00
2022,Chevrolet,Cobalt,Surxondaryo,Benzin,73,11403.00,832419.00
2022,Chevrolet,Damas,Surxondaryo,Benzin,50,8341.00,417050.00
2022,Chevrolet,Labo,Surxondaryo,Benzin,26,8028.00,208728.00
2022,Chevrolet,Lacetti/Gentra,Surxondaryo,Benzin,51,12907.00,658257.00
2022,Chevrolet,Tracker-2,Surxondaryo,Benzin (Turbo),16,20173.00,322768.00
2022,Chevrolet,Onix,Surxondaryo,Benzin (Turbo),21,16249.00,341229.00
2022,Chevrolet,Malibu-2,Surxondaryo,Benzin (Turbo),3,34104.00,102312.00
2022,BYD,Song Plus DM-i,Surxondaryo,Gibrid (PHEV),4,29866.00,119464.00
2022,BYD,Chazor (Destroyer 05),Surxondaryo,Gibrid (PHEV),3,22711.00,68133.00
2022,BYD,Song Plus EV,Surxondaryo,Elektromobil (EV),1,34017.00,34017.00
2022,BYD,Han,Surxondaryo,Elektromobil (EV),1,48484.00,48484.00
2022,Chery,Tiggo 7 Pro,Surxondaryo,Benzin (Turbo),3,25673.00,77019.00
2022,Chery,Arrizo 6 Pro,Surxondaryo,Benzin (Turbo),1,19888.00,19888.00
2022,Chery,Tiggo 8 Pro,Surxondaryo,Benzin (Turbo),1,32067.00,32067.00
2022,Haval,Jolion,Surxondaryo,Benzin (Turbo),2,22581.00,45162.00
2022,Haval,M6,Surxondaryo,Benzin,2,18685.00,37370.00
2022,Haval,H6,Surxondaryo,Benzin (Turbo),1,28475.00,28475.00
2022,Kia,Sonet,Surxondaryo,Benzin,5,17627.00,88135.00
2022,Kia,K5,Surxondaryo,Benzin,3,32402.00,97206.00
2022,Kia,Sportage,Surxondaryo,Benzin,1,34072.00,34072.00
2022,Geely,Monjaro,Surxondaryo,Benzin (Turbo),1,34907.00,34907.00
2022,Jetour,Dashing,Surxondaryo,Benzin (Turbo),2,25987.00,51974.00
2022,Chevrolet,Cobalt,Navoiy,Benzin,52,11470.00,596440.00
2022,Chevrolet,Damas,Navoiy,Benzin,40,8482.00,339280.00
2022,Chevrolet,Labo,Navoiy,Benzin,24,8175.00,196200.00
2022,Chevrolet,Lacetti/Gentra,Navoiy,Benzin,33,12803.00,422499.00
2022,Chevrolet,Tracker-2,Navoiy,Benzin (Turbo),12,19810.00,237720.00
2022,Chevrolet,Onix,Navoiy,Benzin (Turbo),16,15990.00,255840.00
2022,Chevrolet,Malibu-2,Navoiy,Benzin (Turbo),3,34110.00,102330.00
2022,BYD,Song Plus DM-i,Navoiy,Gibrid (PHEV),3,30588.00,91764.00
2022,BYD,Chazor (Destroyer 05),Navoiy,Gibrid (PHEV),3,23115.00,69345.00
2022,BYD,Song Plus EV,Navoiy,Elektromobil (EV),1,34307.00,34307.00
2022,BYD,Han,Navoiy,Elektromobil (EV),1,48476.00,48476.00
2022,Chery,Tiggo 7 Pro,Navoiy,Benzin (Turbo),1,25617.00,25617.00
2022,Chery,Arrizo 6 Pro,Navoiy,Benzin (Turbo),3,20035.00,60105.00
2022,Chery,Tiggo 8 Pro,Navoiy,Benzin (Turbo),1,32038.00,32038.00
2022,Haval,Jolion,Navoiy,Benzin (Turbo),1,22658.00,22658.00
2022,Haval,M6,Navoiy,Benzin,1,18939.00,18939.00
2022,Haval,H6,Navoiy,Benzin (Turbo),1,28302.00,28302.00
2022,Kia,Sonet,Navoiy,Benzin,4,17441.00,69764.00
2022,Kia,K5,Navoiy,Benzin,2,32445.00,64890.00
2022,Kia,Sportage,Navoiy,Benzin,1,34092.00,34092.00
2022,Geely,Monjaro,Navoiy,Benzin (Turbo),1,35104.00,35104.00
2022,Jetour,Dashing,Navoiy,Benzin (Turbo),1,26176.00,26176.00
2022,Chevrolet,Cobalt,Jizzax,Benzin,29,11592.00,336168.00
2022,Chevrolet,Damas,Jizzax,Benzin,28,8360.00,234080.00
2022,Chevrolet,Labo,Jizzax,Benzin,15,8094.00,121410.00
2022,Chevrolet,Lacetti/Gentra,Jizzax,Benzin,22,13118.00,288596.00
2022,Chevrolet,Tracker-2,Jizzax,Benzin (Turbo),8,19875.00,159000.00
2022,Chevrolet,Onix,Jizzax,Benzin (Turbo),10,16127.00,161270.00
2022,Chevrolet,Malibu-2,Jizzax,Benzin (Turbo),1,33871.00,33871.00
2022,BYD,Song Plus DM-i,Jizzax,Gibrid (PHEV),2,30509.00,61018.00
2022,BYD,Chazor (Destroyer 05),Jizzax,Gibrid (PHEV),1,22942.00,22942.00
2022,BYD,Song Plus EV,Jizzax,Elektromobil (EV),1,34192.00,34192.00
2022,BYD,Han,Jizzax,Elektromobil (EV),1,48505.00,48505.00
2022,Chery,Tiggo 7 Pro,Jizzax,Benzin (Turbo),1,25558.00,25558.00
2022,Chery,Arrizo 6 Pro,Jizzax,Benzin (Turbo),1,19853.00,19853.00
2022,Chery,Tiggo 8 Pro,Jizzax,Benzin (Turbo),1,31846.00,31846.00
2022,Haval,Jolion,Jizzax,Benzin (Turbo),1,22319.00,22319.00
2022,Haval,M6,Jizzax,Benzin,1,18977.00,18977.00
2022,Haval,H6,Jizzax,Benzin (Turbo),1,28477.00,28477.00
2022,Kia,Sonet,Jizzax,Benzin,2,17637.00,35274.00
2022,Kia,K5,Jizzax,Benzin,1,32459.00,32459.00
2022,Kia,Sportage,Jizzax,Benzin,1,34026.00,34026.00
2022,Geely,Monjaro,Jizzax,Benzin (Turbo),1,34888.00,34888.00
2022,Jetour,Dashing,Jizzax,Benzin (Turbo),1,26128.00,26128.00
2022,Chevrolet,Cobalt,Sirdaryo,Benzin,19,11422.00,217018.00
2022,Chevrolet,Damas,Sirdaryo,Benzin,18,8328.00,149904.00
2022,Chevrolet,Labo,Sirdaryo,Benzin,11,7839.00,86229.00
2022,Chevrolet,Lacetti/Gentra,Sirdaryo,Benzin,20,12824.00,256480.00
2022,Chevrolet,Tracker-2,Sirdaryo,Benzin (Turbo),5,19773.00,98865.00
2022,Chevrolet,Onix,Sirdaryo,Benzin (Turbo),7,16012.00,112084.00
2022,Chevrolet,Malibu-2,Sirdaryo,Benzin (Turbo),1,33889.00,33889.00
2022,BYD,Song Plus DM-i,Sirdaryo,Gibrid (PHEV),1,30303.00,30303.00
2022,BYD,Chazor (Destroyer 05),Sirdaryo,Gibrid (PHEV),2,23022.00,46044.00
2022,BYD,Song Plus EV,Sirdaryo,Elektromobil (EV),1,34267.00,34267.00
2022,BYD,Han,Sirdaryo,Elektromobil (EV),1,48748.00,48748.00
2022,Chery,Tiggo 7 Pro,Sirdaryo,Benzin (Turbo),2,25588.00,51176.00
2022,Chery,Arrizo 6 Pro,Sirdaryo,Benzin (Turbo),1,19967.00,19967.00
2022,Chery,Tiggo 8 Pro,Sirdaryo,Benzin (Turbo),1,31891.00,31891.00
2022,Haval,Jolion,Sirdaryo,Benzin (Turbo),1,22644.00,22644.00
2022,Haval,M6,Sirdaryo,Benzin,1,18780.00,18780.00
2022,Haval,H6,Sirdaryo,Benzin (Turbo),1,28487.00,28487.00
2022,Kia,Sonet,Sirdaryo,Benzin,3,17306.00,51918.00
2022,Kia,K5,Sirdaryo,Benzin,1,32693.00,32693.00
2022,Kia,Sportage,Sirdaryo,Benzin,1,33959.00,33959.00
2022,Geely,Monjaro,Sirdaryo,Benzin (Turbo),1,34881.00,34881.00
2022,Jetour,Dashing,Sirdaryo,Benzin (Turbo),1,26155.00,26155.00
2022,Chevrolet,Cobalt,Qoraqalpog‘iston Res.,Benzin,27,11311.00,305397.00
2022,Chevrolet,Damas,Qoraqalpog‘iston Res.,Benzin,20,8594.00,171880.00
2022,Chevrolet,Labo,Qoraqalpog‘iston Res.,Benzin,11,8159.00,89749.00
2022,Chevrolet,Lacetti/Gentra,Qoraqalpog‘iston Res.,Benzin,16,13022.00,208352.00
2022,Chevrolet,Tracker-2,Qoraqalpog‘iston Res.,Benzin (Turbo),6,20116.00,120696.00
2022,Chevrolet,Onix,Qoraqalpog‘iston Res.,Benzin (Turbo),7,16388.00,114716.00
2022,Chevrolet,Malibu-2,Qoraqalpog‘iston Res.,Benzin (Turbo),1,34118.00,34118.00
2022,BYD,Song Plus DM-i,Qoraqalpog‘iston Res.,Gibrid (PHEV),1,30261.00,30261.00
2022,BYD,Chazor (Destroyer 05),Qoraqalpog‘iston Res.,Gibrid (PHEV),2,22977.00,45954.00
2022,BYD,Song Plus EV,Qoraqalpog‘iston Res.,Elektromobil (EV),1,33895.00,33895.00
2022,BYD,Han,Qoraqalpog‘iston Res.,Elektromobil (EV),1,48323.00,48323.00
2022,Chery,Tiggo 7 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,25518.00,25518.00
2022,Chery,Arrizo 6 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,20193.00,20193.00
2022,Chery,Tiggo 8 Pro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,32173.00,32173.00
2022,Haval,Jolion,Qoraqalpog‘iston Res.,Benzin (Turbo),1,22509.00,22509.00
2022,Haval,M6,Qoraqalpog‘iston Res.,Benzin,1,18905.00,18905.00
2022,Haval,H6,Qoraqalpog‘iston Res.,Benzin (Turbo),2,28680.00,57360.00
2022,Kia,Sonet,Qoraqalpog‘iston Res.,Benzin,1,17306.00,17306.00
2022,Kia,K5,Qoraqalpog‘iston Res.,Benzin,1,32357.00,32357.00
2022,Kia,Sportage,Qoraqalpog‘iston Res.,Benzin,1,33825.00,33825.00
2022,Geely,Monjaro,Qoraqalpog‘iston Res.,Benzin (Turbo),1,34803.00,34803.00
2022,Jetour,Dashing,Qoraqalpog‘iston Res.,Benzin (Turbo),1,25898.00,25898.00
2022,Chevrolet,Cobalt,Toshkent shahri,Benzin,408,11674.00,4762992.00
2022,Chevrolet,Damas,Toshkent shahri,Benzin,74,8584.00,635216.00
2022,Chevrolet,Labo,Toshkent shahri,Benzin,37,7929.00,293373.00
2022,Chevrolet,Lacetti/Gentra,Toshkent shahri,Benzin,384,12974.00,4982016.00
2022,Chevrolet,Tracker-2,Toshkent shahri,Benzin (Turbo),137,20188.00,2765756.00
2022,Chevrolet,Onix,Toshkent shahri,Benzin (Turbo),154,16356.00,2518824.00
2022,Chevrolet,Malibu-2,Toshkent shahri,Benzin (Turbo),38,33820.00,1285160.00
2022,BYD,Song Plus DM-i,Toshkent shahri,Gibrid (PHEV),83,30152.00,2502616.00
2022,BYD,Chazor (Destroyer 05),Toshkent shahri,Gibrid (PHEV),77,23473.00,1807421.00
2022,BYD,Song Plus EV,Toshkent shahri,Elektromobil (EV),12,34358.00,412296.00
2022,BYD,Han,Toshkent shahri,Elektromobil (EV),6,48526.00,291156.00
2022,Chery,Tiggo 7 Pro,Toshkent shahri,Benzin (Turbo),16,25461.00,407376.00
2022,Chery,Arrizo 6 Pro,Toshkent shahri,Benzin (Turbo),12,20070.00,240840.00
2022,Chery,Tiggo 8 Pro,Toshkent shahri,Benzin (Turbo),8,32007.00,256056.00
2022,Haval,Jolion,Toshkent shahri,Benzin (Turbo),13,22444.00,291772.00
2022,Haval,M6,Toshkent shahri,Benzin,15,18692.00,280380.00
2022,Haval,H6,Toshkent shahri,Benzin (Turbo),8,28473.00,227784.00
2022,Kia,Sonet,Toshkent shahri,Benzin,31,17349.00,537819.00
2022,Kia,K5,Toshkent shahri,Benzin,14,32480.00,454720.00
2022,Kia,Sportage,Toshkent shahri,Benzin,11,33823.00,372053.00
2022,Geely,Monjaro,Toshkent shahri,Benzin (Turbo),6,34845.00,209070.00
2022,Jetour,Dashing,Toshkent shahri,Benzin (Turbo),7,25814.00,180698.00
2022,Chevrolet,Cobalt,Toshkent viloyati,Benzin,163,11572.00,1886236.00
2022,Chevrolet,Damas,Toshkent viloyati,Benzin,147,8681.00,1276107.00
2022,Chevrolet,Labo,Toshkent viloyati,Benzin,74,7965.00,589410.00
2022,Chevrolet,Lacetti/Gentra,Toshkent viloyati,Benzin,163,13118.00,2138234.00
2022,Chevrolet,Tracker-2,Toshkent viloyati,Benzin (Turbo),44,20035.00,881540.00
2022,Chevrolet,Onix,Toshkent viloyati,Benzin (Turbo),60,16318.00,979080.00
2022,Chevrolet,Malibu-2,Toshkent viloyati,Benzin (Turbo),7,34008.00,238056.00
2022,BYD,Song Plus DM-i,Toshkent viloyati,Gibrid (PHEV),15,29921.00,448815.00
2022,BYD,Chazor (Destroyer 05),Toshkent viloyati,Gibrid (PHEV),12,23037.00,276444.00
2022,BYD,Song Plus EV,Toshkent viloyati,Elektromobil (EV),1,34065.00,34065.00
